Should we allow animal testing for medical purposes?	It has to be balanced, but for live saving drugs It should be allowed on non-endangered animal species.	support	stance
Should we allow animal testing for medical purposes?	Animal testing helps to improve medical care for everybody.	support	stance
Has anyone been on the moon?	They brought several kilos of moon rocks back to earth, and you cannot simply fake four billion years old rock material.	contradict	stance
Should countries adopt heavier penalties for drug use and drug trafficking?	Making heavier penalties for drugs will cause more people to be in jail and we can't afford more police.	contradict	stance
Has anyone been on the moon?	The U.S. told lies about the nuclear weapons in Irak, so surely they lied about being on the moon.	contradict	stance
Should gorillas be held in zoos	Zoo environment is good for gorilla	support	stance
Should driving under the influence of alcohol be forbidden?	Yes, because whenever i put my son on the backseat of my car i pray to god, that noone drinks and drive. The children are our future.	support	stance
Is it reasonable to be in talks with Baschar al-Assad?	But think about the children he killed, they were laying in their own blood on the streets, eyes wide open. How can you talk to such a man?	contradict	stance
Are Quentin Tarantinos movies too violent?	Tarantino has won many awards	support	stance
Is Turkey ready to join the European Union?	I just think with all of the refugees and everything the secret ISIS members within them, it's just not worth the risk.	contradict	stance
Are Quentin Tarantinos movies too violent?	No one should go see them if they don't want nightmares.	support	stance
Does Christiano Ronaldo deserve the title as worlds-greatest soccer-player?	No, he blames his teammates when he doesn't win.	contradict	stance
Heavy Metal is the best music ever!	If you dont like heavy metal,  you are too soft.	support	stance
Is drug testing athletes justified?	Well it has been statistically proven that athletes have a higher number of drug us than any other industry.	support	stance
Do we need a global environment task force?	Single nations will always have their own benefits in mind and will twist local environment task force to suit there needs.	support	stance
Is tupac the most influential rapper in history?	I dont think so, he lived too short in order to have the most influence. Dr. Dre for example had much more influence. He started the rap-movement with eazy-e and ice-cube. He just sold his headphone-brand for around 250 million dollars. This amount of money shows how influential Dr.Dre is. Tupac never had this much money.	contradict	stance
Is Apple the new Microsoft?	Computers are totally nonsense. Earlier no one cared about all this youtube and twitter.	contradict	stance
Should non-European immigrans in Europe be accepted?	Maroccan immigrans look only for their finacial advantages, so non- European immigrans should not be accepted.	contradict	stance
Has anyone been on the moon?	How could anyone be so uneducated to even ask such a question?	contradict	stance
Do celebrities get away with more crime than non-celebrities?	I think celebrities have have a hard enough time  suffering with being attacked by reported day and nights.	contradict	stance
Is Neuer the best goalkeeper of the Soccer World Cup 2014?	He is too good in fact.	support	stance
Should cellphones be used during class?	No, class is a place for good old teacher and student information exchange. Not this modern internet stuff.	contradict	stance
Should non-European immigrans in Europe be accepted?	Past years and data have shown us that non-Europeans who have immigrated to Europe do not often cause issues and some even boost the economy. Therefore, all non-Europeans can and will boost European economy and preserve the integrity of European countries.	support	stance
Is the legality of abortion desirable?	Since abortion can't be applied when the baby is older than 7 weeks, it should be made illegal.	contradict	stance
Do social networking sites have a positive impact on society?	Absolutely. They help people living abroad in getting in contact with their relatives and friends in their homelands.	support	stance
Has anyone been on the moon?	The Apollo missions were all faked. No one has ever been on the moon.	support	stance
Is it beneficial for the development of young children to study together with people with mental handicaps?	Young children and mentally handicapped people need to unite!	support	stance
Should marijuana be legalized for individual use due to health condition?	Marijuana has been shown to effective in treating glaucoma	support	stance
Should marijuana be legalized for individual use due to health condition?	That Marijuana should be legalized	support	stance
Should the title of a univsersity-doctor be shown on the identification-card?	You say that just because you are a doctor.  The dr.  in the passport is only good to oppress the normal citizen.	contradict	stance
Should countries adopt heavier penalties for drug use and drug trafficking?	Yes, obviously.  I know some guys who live in an area with a lot of drug-dealers. They always tell me, that these guys would not be there,  if germany had real laws against selling drugs.  They say, that the actual ones are a joke.	support	stance
Should we allow animal testing for medical purposes?	Although any suffering of living creatures should be avoided, I guess it's commonly accepted by the society that medical purposes testing has more benefits than harms.	support	stance
Is television an effective tool in building the minds of children?	Television may harm children because children become addict in seeing the television	contradict	stance
Is television an effective tool in building the minds of children?	Television is a media for entertainment and it should not be  an effective tool in the minds of children	contradict	stance
Should we all home school our kids?	Nothing fault with your statement.	support	stance
Do we need a global environment task force?	As many studies by national non-profit organizations show, the problem should be handled on the national level and doesn't need any global initiative.	contradict	stance
Has anyone been on the moon?	Well there are newspaper articles about it so it must be true.	support	stance
Is nuclear power a reasonable energy source?	Renewable energy sources will not soon replace fossil fuels.	support	stance
Will flying cars ever become a reality?	Too many slow imbeciles would be crashing into each other due to their inferior reflexes and intelligence. For as long as this planet is full of idiots like you we could never responsibly allow flying cars to exist, even if we had the technology. It's a pity, really.	contradict	stance
Did Titanic really deserve 11 oscars at once?	Well my mother said that Titanic was one of the best movies she has ever seen, so it must be one of the best movies of all time. Of course it deserved 11 Oscars.	support	stance
Do we need a global environment task force?	Well, Ebola is a disease and it makes sense to coordinate countries worldwide to fight against it. To me, global environmental task force sounds fuzzy without a clear purpose. We don't need such an organization.	contradict	stance
Do we need a global environment task force?	Scientists say we need one, therefore we do.	support	stance
Should economical growth always be the ultimate goal of every country?	Human dignity is important. But it is nothing compared to economical growth. A human life takes around 70 years and has a small impact compared to economical growth. It can have an impact on millions of lifes over many generations.	support	stance
Is it beneficial for the development of young children to study together with people with mental handicaps?	No because people who believe this have no mental handicapped children themselves.	contradict	stance
Are humans to blame for certain animal extinctions?	Humans are to blame for some animal extinctions.	support	stance
The greek exit from the EU is a necessary step.	if Greek leaves, its credit will plummet and prolong the recession.	contradict	stance
Does school detention do any good in high school?	Teachers like you are the cancer of school system.	contradict	stance
Will flying cars ever become a reality?	test your own doc	contradict	stance
Are Quentin Tarantinos movies too violent?	My son did also watch some of his movies and he did also say, that they are too violent.	support	stance
Should gorillas be held in zoos	My psych teacher believes that institutions such as zoos protect endangered species so that they continue to live.	support	stance
Is the Deutsche Post-strike justified?	test a Argument	support	stance
Should high schools provide daycare services for students who have children?	Yes. It will allow the mothers to go to school and help the children to grow up better.	support	stance
Did media ignore crimes from refugees?	throughout history's refugees have been the scapegoat in the United States. whether or not it was those it came through Ellis Island, those coming to America because of war in other countries, refugees has always been blamed for an increase in violenc.	contradict	stance
Does school detention do any good in high school?	Great that it was good for you. But nevertheless i think that our school system is too old and needs reforms.	contradict	stance
The greek exit from the EU is a necessary step.	Economic experts say that further austerity measures will not be beneficial, so we should help Greece with new investment to keep it  in the Eurozone.	contradict	stance
Is it effective to censor parts of the media?	Yeah but think about it, the web  itself isn't censored, but what about things like child pornography? That needs to be censored and just like media, the media breaks the trust of people so should be censored too!	support	stance
Has anyone been on the moon?	The americans certainly have not faked the videos.	support	stance
Is it beneficial for the development of young children to study together with people with mental handicaps?	That still doesn't make it beneficial to the older children if they are studying easier curriculum	contradict	stance
Should countries adopt heavier penalties for drug use and drug trafficking?	Yes because drug use is bad for our society	support	stance
Should we allow animal testing for medical purposes?	My neighbor agrees with me in saying all wild animals should be put away.	support	stance
Should Germany deport criminal refugees?	I dont care. Since the attacks from cologne i know how what refugees are: Criminals. And criminals dont belong here. Send them all back!	support	stance
Is Neuer the best goalkeeper of the Soccer World Cup 2014?	I don't believe you.	contradict	stance
Should non-European immigrans in Europe be accepted?	I MEANT TO SAY I WAS FOR THIS ONE.	contradict	stance
Is there a good reason for the American war on terror?	American should not go to war.  There are a lot of things at home we need to do like fix roads and teach our children.	contradict	stance
Is the legality of abortion desirable?	How do you know that women wants this kind of freedom?	contradict	stance
Is veganism the best for our bodies?	My mama is butcher and she says that meat is important for the body.	contradict	stance
Is Apple's Swift the new star?	new special features	support	stance
Is drug testing athletes justified?	All these cyclists are doping. Do you really think someone could legally perform like these bikers do?	support	stance
Is nuclear power a reasonable energy source?	Nuclear energy is not a reasonable source of energy.	contradict	stance
Is global warming really an issue?	Global warming is a hoax created in the Disney studios to undermine the world economy..	contradict	stance
Is democracy the best system available?	I THINK THAT A GOD RULED SOCIETY IS THE BEST SYSTEM.	contradict	stance
Should we all home school our kids?	Kids need to go to a proper school and home schooling harms them.	contradict	stance
Should the price for milk be increased?	Decreasing the price will increase the demand	contradict	stance
	They must be blamed.	support	stance
Is drug testing athletes justified?	Athletes definitely should be drug tested!	support	stance
Should smoking at home be illegal?	Of course not. Home is the owners place.	contradict	stance
The greek exit from the EU is a necessary step.	The EU would be better adapting so that Greece is able to function well while staying i the country.	contradict	stance
Has anyone been on the moon?	No, because the liberal media often lies to influence the election process.	contradict	stance
Do social networking sites have a positive impact on society?	Social Networking proived useful and detailed information.It can reach all people	support	stance
Should musicians be payed for streaming music? (by Apple)	of course who wants to work for free unless you volunterr.	support	stance
Should the title of a univsersity-doctor be shown on the identification-card?	Yes. The title of a Dr. is as important as the familyname.	support	stance
Should marijuana be legalized for individual use due to health condition?	If marijuana is provided by the pharmacies or health centers to the individuals with prescriptions for health purposes in a controlled way, that should be allowed.	support	stance
Should driving under the influence of alcohol be forbidden?	I agree!  It would cause alot of problems.	support	stance
Are Quentin Tarantinos movies too violent?	Everyone can choose what movies to watch, and we should respect everyone's preferences.	contradict	stance
Do celebrities get away with more crime than non-celebreties?	Yes, and the normal citizen has to work and live by the law while these rich VIPs do what they want. Its so unfair and sad.	support	stance
Is it reasonable to be in talks with Baschar al-Assad?	We need to talk to everyone.	support	stance
Is Microsoft the new Apple?	My apple-seller says that nobody is as good as apple.	contradict	stance
Do school uniforms make school a more effective place to learn?	I've talked to a lot of children and they say it is harder to learn when they don't feel that they have a voice.	contradict	stance
Should musicians be payed for streaming music? (by Apple)	Making money out of someone's else art product is stealing. Apple should simply avoid that and pay the royalties.	support	stance
Is democracy the best system available?	My boss says, if we had democracy in our office,  we would be bankrupt by now.	contradict	stance
Do we need a global environment task force?	There is no need for it.	contradict	stance
Should the title of a univsersity-doctor be shown on the identification-card?	And if those people jump of the bridge? You would jump, right?	support	stance
Does Christiano Ronaldo deserve the title as worlds-greatest soccer-player?	Yes, look at his hair and his figure. He is so pretty and charming	support	stance
Did media ignore crimes from refugees?	Yes, media only cars about what makes them money. Do you show the rape and murders that refugees have caused?	support	stance
Should non-European immigrans in Europe be accepted?	All people should have a save home.	support	stance
Did media ignore crimes from refugees?	sometimes but mostly they do not. There is always a media source covering now.	contradict	stance
Should the price for milk be increased?	Cows should live in freedom.	support	stance
Is tupac the most influential rapper in history?	No he is just another storyteller who lost his life because of stupidity.	contradict	stance
Is it justified to develop nuclear energy for commercial use?	Temelin exploded. It is never ok to use it.	contradict	stance
Should we allow animal testing for medical purposes?	It helps to sacrifice animals.	support	stance
Did Titanic really deserve 11 oscars at once?	Leonardo di Caprio has been actor in so many bad movies, for example Inception. I watched inception and was totally confused; first by the story and second because of his bad acting.	contradict	stance
Should we allow animal testing for medical purposes?	Of course we need it!	support	stance
Is Apple the new Microsoft?	No, because Apple is designing trend products in California, such as the brand new iPhone with special features unseen before.	contradict	stance
The greek exit from the EU is a necessary step.	Greek needs to live up to its obligations and repay its debts.	contradict	stance
Should countries disallow people coming from Ebola infected countries to enter?	Of course they should be allowed to enter the country.	contradict	stance
Should jobs be subcontracted into developing countries?	Yes, because rich people said so.	support	stance
Should Christians accept same sex marriage?	Religion concept itself will disappear in future.	support	stance
Should marijuana be legalized for individual use due to health condition?	MARIJAUNA CAN BE USED BECAUSE IT CAN HELP PEOPLE TO FEEL BETTER WHEN THEY ARE ILL.	support	stance
Is it reasonable to be in talks with Baschar al-Assad?	We do have to. No more blood, no more tears, no more cry.	support	stance
Should animals have special rights?	Are you a lawyer? You sound like one. But not like a good one.	support	stance
Should non-European immigrans in Europe be accepted?	They are so poor and helpless, their situation is so saddening so we should give them a place.	support	stance
Is global warming really an issue?	I know a lot of people who say,  that global warming is a lie.	contradict	stance
Is it effective to censor parts of the media?	Freedom is the most important thing we achieved in the last 50 years. Dont attack me because i am liberal. Germany needs more liberals.	contradict	stance
Do celebrities get away with more crime than non-celebrities?	Yes, because everyone loves them and people don't want to send their people away to jail. Jails are already overcrowded.	support	stance
Should we allow animal testing for medical purposes?	Testing on animals could save the life of you or a family member. Do you really think the life of your child is less important than a mouse?	support	stance
Is the legality of abortion desirable?	After reminding the baby-carrier woman of the consequences and the possible health-related problems, the decision should be left to first her and second to the partner because woman is the labourer of the process and both parties are the initial responsibles.	support	stance
Should countries adopt heavier penalties for drug use and drug trafficking?	No. Do you really want our children to waste away in prison because they tried smoking weed at a party once? Just imagine your childs life being ruined by such a small mistake.	contradict	stance
Is Microsoft the new Apple?	Both produced excellent operating systems. Therefore i would say, yes	support	stance
Should cellphones be used during class?	We need to prevent another school tragedy so one way to do that would be to have 911 at hand at all times.	support	stance
The greek exit from the EU is a necessary step.	One of the major elements of the EU is the common market, where all member states can freely export and import gods from each other - that is why we need every state in the EU.	contradict	stance
Are Quentin Tarantinos movies too violent?	Sorry, but maybe your son is too young for his movies? My daughter would also cry if she saw Reservoir Dogs, but this does not mean, that the movie is too violent. It does just mean, that she is too young for the movie.	contradict	stance
The greek exit from the EU is a necessary step.	At first  Greece, then Great Britain may follow, but Europe need Great Britian and its finacial power.	contradict	stance
Does Christiano Ronaldo deserve the title as worlds-greatest soccer-player?	No. No one deserve that title. Since players play such different positions, you can't really compare goalies and offensive players and defensive players. Perhaps you could argue that someone was the best player in a position, but Ronaldo and others can't be named best in the world.	contradict	stance
Should we allow animal testing for medical purposes?	We shouldn't	contradict	stance
Should we allow animal testing for medical purposes?	Animal testing leads to medicaments with fewer harmful side effects.	support	stance
Should driving under the influence of alcohol be forbidden?	My mother told me that it is not a concern so it is OK to drive under the influence.	contradict	stance
Should non-European immigrans in Europe be accepted?	Because all immigrants must be equal	contradict	stance
Should the title of a univsersity-doctor be shown on the identification-card?	I feel that is a little too much information and isn't needed.	contradict	stance
Should musicians be payed for streaming music? (by Apple)	Musicians work hard to produce music.	support	stance
Does Christiano Ronaldo deserve the title as worlds-greatest soccer-player?	He's simply the best of all the soccer players out there. No one else can even compare.	support	stance
Should we allow animal testing for medical purposes?	We should allow animal testing!	support	stance
Should countries disallow people coming from Ebola infected countries to enter?	yes i will good for them if they do like that	contradict	stance
Did media ignore crimes from refugees?	Media does not ignore crimes from refugees deliberately - if they do so, it is because the crime in question was not worthy the coverage, regardless the question of nation or refugee status.	contradict	stance
Are Quentin Tarantinos movies too violent?	Dont be this soft. Real men are able to watch his movies without crying.	contradict	stance
Are humans to blame for certain animal extinctions?	Yes, usually it is the human who destroys and kills. They killed in WW2, now they do it to animals.	support	stance
Is tupac the most influential rapper in history?	Yes, i never had this feeling when i listened to rap. His voice touched my heart.	support	stance
Should marijuana be legalized for individual use due to health condition?	yes anything to help people live loinger	contradict	stance
Should musicians be payed for streaming music? (by Apple)	It’s obvious that virtually all streaming company insiders see this model as a short-term, unsustainable play. They’re all in it for a quick buck and are just fine with pushing the self-destruct button. Those that are unable to make a liquidity event happen are doomed. You will see the remaining companies rapidly die off. As George Carlin once famously said, “The game is rigged and nobody seems to notice.”	contradict	stance
Should musicians be payed for streaming music? (by Apple)	The musicians are so rich so they won't be hobos if they make their music accessible to all for free.	contradict	stance
Should gorillas be held in zoos	They should not.	contradict	stance
Is television an effective tool in building the minds of children?	People who don't think tv is good for kids are luddites	support	stance
Should Christians accept same sex marriage?	They should definitely accept it, everyone has the right to be loved by a legal husband/wife.	support	stance
Is Microsoft the new Apple?	Microsoft just recently revealed some great new innovative products.	support	stance
Do we need a global environment task force?	A global environment task force is a major tequirement.	support	stance
Is Apple's Swift the new star?	Just think about all those poor programmers that have to learn this new language. They already know plenty of languages and will only get more confused and frustrated.	contradict	stance
Is global warming really an issue?	Global warming is no issue.	contradict	stance
Should we all home school our kids?	No we should not.	contradict	stance
Has television destroyed the communication among friends and family?	Yes, my son is watching TV all day, we talk much less than ever before.	support	stance
Do celebrities get away with more crime than non-celebrities?	Contrary to the above statement celebrities have it harder than ordinary people.	contradict	stance
Is the grading system used in high school effective?	It is not fair to judge students by grades.	contradict	stance
	Every country should aim growing but ultimately environmental sustainability and equalitarian distribution of wealth should be first.	contradict	stance
Should smoking at home be illegal?	Smoking is necessary if you are addicted to it.	contradict	stance
Should jobs be subcontracted into developing countries?	I doubt you know much about working so you don't have a right to say whether they should or should not be.	contradict	stance
Should Germany deport criminal refugees?	What happens with Germany should stay in Germany. Where shall they send them, maybe to hel	support	stance
Should economical growth always be the ultimate goal of every country?	With the goal in mind to improve everyone's situation, growth is good for a country.	support	stance
Should smoking at home be illegal?	Smoking at home should be illegal, since it is illegal for minors to consume alcohol at home, and smoking is bad also.	support	stance
Heavy Metal is the best music ever!	nope and nope. get your music right.	contradict	stance
Should animals have special rights?	Do not be so stupid. You would even give every lettuce leaf special rights.	contradict	stance
Do social networking sites have a positive impact on society?	Facebook cost me just time, a lot of time! It is bad for all others as well and bad for society.	contradict	stance
Is Christianity a peaceful religion?	All these religions... What if we had none of them: we had much less wars in Middle East.	contradict	stance
Should high schools provide daycare services for students who have children?	Sure providing daycare services would help students stay in school but schools provide poor educations anyway.	contradict	stance
Should marijuana be legalized for individual use due to health condition?	Medicine has proven, that marijuana is good to mitigate some bad effects of cancer-related side-effects. Make it easier for those patients and legalize it.	support	stance
Is Christianity a peaceful religion?	Im sure you are a christ, that is the reason why you are so prejudiced.	contradict	stance
Should we allow animal testing for medical purposes?	Animal testing helps saving lifes.	support	stance
Should the price for milk be increased?	Farmers deserve to be paid enough	support	stance
Is democracy the best system available?	Do you want to have a Hitler again? No? Then this Topic is not arguable.	contradict	stance
Do school uniforms make school a more effective place to learn?	Please think of the children, who have to wear the same colours every day.	contradict	stance
Should we all home school our kids?	Home schooling has many benefits and therefore should be the first choice for the parents.	support	stance
Should the fight versus the Islamic State include military operations?	Very pity and I am very much worried	support	stance
Is there a good reason for the American war on terror?	No more war. Better make peace, love and be happy.	contradict	stance
Should countries adopt heavier penalties for drug use and drug trafficking?	Yes, they should. These drug-users are all dumb, look at their results in school.	support	stance
Should Christians accept same sex marriage?	A friend of mine is gay. And he wants to marry in church. He says he should be allowed to.	support	stance
Is the grading system used in high school effective?	A better way to tell if it is effective is to see how your brother does once he's out of school or you can just look at the people that have graduated high school and have not benefited from that grading system.	contradict	stance
Should computers be allowed in class rooms?	no never ...only allowed to separate  computer room for schools	support	stance
Should economical growth always be the ultimate goal of every country?	Definitely not!	support	stance
Should high schools provide daycare services for students who have children?	I don't think daycare services should be provided by high schools themselves, rather existing facilities (kindergarten) should be used. The main point of high schools is to educate people, not to care about babies.	contradict	stance
The greek exit from the EU is a necessary step.	Yes, look at their lazy population. Most of them are unemployed and from the age of 54 on, they are pensioners, whereas the hardworking german has to work until he is 65 and pay for their rent.	support	stance
Should the fight versus the Islamic State include military operations?	Yes, there is a fight	support	stance
Should economical growth always be the ultimate goal of every country?	No, economic growth in and out of itself has no value.	support	stance
Should we allow animal testing for medical purposes?	Although it is a barbarian act, we need animal testing	support	stance
Should marijuana be legalized for individual use due to health condition?	People with some diseases, for whose no treatment exists, can get some pain relief, at least. These people are also no criminals.	support	stance
Is nuclear power a reasonable energy source?	Nowadays, nuclear power is the most effective and safest energy source we have.	support	stance
Should computers be allowed in class rooms?	What kind of dumb question is that? Stupid answers get stupid responses.	support	stance
Should non-European immigrans in Europe be accepted?	Accepting immigrants in Europe must be taken seriously and deserves coordination and investments, as we cannot directly influence the sources of immigration - ending the war in Libya or changing the regime in Eritrea.	support	stance
Is there a good reason for the American war on terror?	"Sure, let's make America great again! Go ask ordinary people in Afghanistan. Go check with bombed out schools in Iraq after ""freeing"" the country. Talk to refugees who had to leave their homes. Maybe you'll figure out then."	contradict	stance
The greek exit from the EU is a necessary step.	No. Greece is one of the countries, that, in its history, has contributed to an european union the most. Throwing this country out of it, would therefore destroy confidence in this community, the most.	contradict	stance
